entity_id,npi,me_number,dea_number,first_name,middle_name,last_name,suffix,credential,specialty_code,specialty_name,state_license,license_state,practice_zip5,practice_address1,practice_city,practice_state,phone,is_active,retired_date,relocated_date,volume_latent,do_not_contact,sample_eligible
HCP000536,6040367859,29770542029,RP1616021,HEATHER,M,NOBLE,,PA,207RC0000X,Cardiovascular Disease,NY118269,NY,90952,1536 MEDICAL PLZ,SYNTH CITY 36,NY,5557655398,True,,,3.452212299914436,False,True
HCP000537,0315567798,12609917547,MF5129152,ASHLEY,M,TAYLOR,,NP,208000000X,Pediatrics,NJ601774,NJ,90959,1537 MEDICAL PLZ,SYNTH CITY 37,NJ,5556558611,True,,,13.85566760796234,False,True
HCP000538,3255933764,77955240577,MP6746655,LESLIE,D,JONES,,DO,207Q00000X,Family Medicine,MA566890,MA,90966,1538 MEDICAL PLZ,SYNTH CITY 38,MA,5556808595,True,,,7.402190644371845,False,True
HCP000539,5841938520,91986154196,AF8441199,JACQUELINE,K,RICHARDSON,,NP,207RX0202X,Medical Oncology,PA892576,PA,90973,1539 MEDICAL PLZ,SYNTH CITY 39,PA,5556036975,True,,,13.593929050777207,True,True
HCP000540,8734590531,91777430015,AM6305838,KATHERINE,R,AVILA,,NP,207R00000X,Internal Medicine,IL899376,IL,90980,1540 MEDICAL PLZ,SYNTH CITY 40,IL,5558952677,True,,,30.50157350804413,False,True
HCP000541,9923691981,69290046123,AB1996610,MICHAEL,K,SMITH,,DO,207RR0500X,Rheumatology,OH827030,OH,90987,1541 MEDICAL PLZ,SYNTH CITY 41,OH,5554328670,True,,,60.38628660312306,False,True
HCP000542,3768435307,53726296547,FP1892294,SELENA,S,SMITH,,DO,207RC0000X,Cardiovascular Disease,MI732827,MI,90994,1542 MEDICAL PLZ,SYNTH CITY 42,MI,5559053605,True,,,7.445849688690258,False,True
HCP000543,4871554992,87375879404,RM7650403,LEROY,N,POWELL,,MD,208000000X,Pediatrics,MN688990,MN,91001,1543 MEDICAL PLZ,SYNTH CITY 43,MN,5553038285,True,,,9.90816019418561,False,True
HCP000544,2041546211,02862977879,FP1381531,CHRISTOPHER,B,GONZALEZ,,NP,207Q00000X,Family Medicine,CA707868,CA,91008,1544 MEDICAL PLZ,SYNTH CITY 44,CA,5552183279,True,,,35.25463914873184,True,True
HCP000545,3302438593,00946208675,FF7233599,AMY,D,CHAPMAN,,PA,207RX0202X,Medical Oncology,OR381751,OR,91015,1545 MEDICAL PLZ,SYNTH CITY 45,OR,5554206949,True,,,15.593809959525693,False,True
HCP000546,8609465447,33268896461,PG1433003,WILLIAM,J,TAPIA,,DO,207R00000X,Internal Medicine,WA396380,WA,91022,1546 MEDICAL PLZ,SYNTH CITY 46,WA,5559236882,True,,,4.086024590301498,False,True
HCP000547,8530263168,98090499002,BB4358535,AMANDA,S,THOMAS,,PA,207RR0500X,Rheumatology,AZ349808,AZ,91029,1547 MEDICAL PLZ,SYNTH CITY 47,AZ,5559264378,True,,,42.30178499521415,False,True
HCP000548,8025303578,11179639456,MG4366471,BILLY,B,DIAZ,,NP,207RC0000X,Cardiovascular Disease,CO748326,CO,91036,1548 MEDICAL PLZ,SYNTH CITY 48,CO,5558769013,True,,,21.709679556734123,False,True
HCP000549,6518331213,27824879411,MA4399453,SEAN,J,GALLOWAY,,NP,208000000X,Pediatrics,TX913258,TX,91043,1549 MEDICAL PLZ,SYNTH CITY 49,TX,5552545213,True,,,5.288977886401429,False,True
HCP000550,2369401015,37475294808,PB7782873,DIAMOND,A,AGUIRRE,,DO,207Q00000X,Family Medicine,FL906929,FL,91050,1550 MEDICAL PLZ,SYNTH CITY 0,FL,5558539214,True,,,5.523365111279666,False,True
HCP000551,1771679739,83975219858,PF8740733,MOLLY,B,LANE,,MD,207RX0202X,Medical Oncology,GA841511,GA,91057,1551 MEDICAL PLZ,SYNTH CITY 1,GA,5553636013,True,,,10.409117434856483,False,True
HCP000552,5393659557,44705576413,BB7471942,TANYA,J,MAXWELL,,NP,207R00000X,Internal Medicine,NY254892,NY,91064,1552 MEDICAL PLZ,SYNTH CITY 2,NY,5559911137,True,,,7.356074264160823,False,True
HCP000553,1979282856,82519377512,MG5250406,GREGORY,R,BULLOCK,,DO,207RR0500X,Rheumatology,NJ245832,NJ,91071,1553 MEDICAL PLZ,SYNTH CITY 3,NJ,5553117024,True,,,0.5382789199133209,False,True
HCP000554,8259180700,85619848120,BP4687331,TODD,R,POTTS,,NP,207RC0000X,Cardiovascular Disease,MA549707,MA,91078,1554 MEDICAL PLZ,SYNTH CITY 4,MA,5558635348,True,,,2.8088471844102854,False,True
HCP000555,3144394822,52362749284,AM2157260,JOHN,G,ROMERO,,MD,208000000X,Pediatrics,PA421994,PA,91085,1555 MEDICAL PLZ,SYNTH CITY 5,PA,5555570620,True,,,31.654886146072307,False,True
HCP000556,0560105898,66575741094,FF0902430,CHRISTOPHER,K,TERRY,,DO,207Q00000X,Family Medicine,IL879240,IL,91092,1556 MEDICAL PLZ,SYNTH CITY 6,IL,5554241696,True,,,21.53446180753043,False,True
HCP000557,0703709176,88773282453,FM3913847,CAROLYN,A,DODSON,,NP,207RX0202X,Medical Oncology,OH313900,OH,91099,1557 MEDICAL PLZ,SYNTH CITY 7,OH,5557748056,True,,,8.068236130432549,False,True
HCP000558,1011952201,53033166932,PF6783617,EMILY,B,MILLER,,MD,207R00000X,Internal Medicine,MI516332,MI,91106,1558 MEDICAL PLZ,SYNTH CITY 8,MI,5551687014,True,,,1.2921200031164797,False,True
HCP000559,5662752133,00130618504,AR5831247,JOHNATHAN,C,BROWN,,DO,207RR0500X,Rheumatology,MN309916,MN,91113,1559 MEDICAL PLZ,SYNTH CITY 9,MN,5555460307,True,,,5.877962607811139,False,True
HCP000560,3367928892,96728748067,AF5286241,JASON,D,RUSSELL,,MD,207RC0000X,Cardiovascular Disease,CA349119,CA,91120,1560 MEDICAL PLZ,SYNTH CITY 10,CA,5553201956,True,,,11.209704022566378,False,True
HCP000561,2147562476,50971239529,AP8308931,CHARLES,P,REYES,,DO,208000000X,Pediatrics,OR566731,OR,91127,1561 MEDICAL PLZ,SYNTH CITY 11,OR,5554203115,True,,,1.9058740044587252,False,True
HCP000562,8789024576,76775017884,MB5177097,RICHARD,K,TURNER,SR,PA,207Q00000X,Family Medicine,WA190740,WA,91134,1562 MEDICAL PLZ,SYNTH CITY 12,WA,5559301829,True,,,4.717608892074816,False,True
HCP000563,6339446554,94945591518,GR2161332,MARK,D,LUCAS,,PA,207RX0202X,Medical Oncology,AZ454516,AZ,91141,1563 MEDICAL PLZ,SYNTH CITY 13,AZ,5553529287,True,,,4.414005746316407,False,True
HCP000564,1699148684,65261443699,MF9988877,KIMBERLY,K,HARRIS,,DO,207R00000X,Internal Medicine,CO898174,CO,91148,1564 MEDICAL PLZ,SYNTH CITY 14,CO,5556711865,True,,,53.27091505876165,False,True
HCP000565,6912966457,55337646245,BB5949878,ERICA,K,TRAN,,MD,207RR0500X,Rheumatology,TX387675,TX,91155,1565 MEDICAL PLZ,SYNTH CITY 15,TX,5556099593,True,,,1.8394195410524319,False,True
HCP000566,0017694510,59395134082,MR4657036,MICHAEL,L,RAMSEY,,NP,207RC0000X,Cardiovascular Disease,FL102514,FL,91162,1566 MEDICAL PLZ,SYNTH CITY 16,FL,5551109415,True,,,46.08452464507243,False,True
HCP000567,1430067227,55047586855,GB4141494,CHAD,J,LYONS,,PA,208000000X,Pediatrics,GA289332,GA,91169,1567 MEDICAL PLZ,SYNTH CITY 17,GA,5558508692,True,,,9.350479173539627,False,True
HCP000568,7265056235,09880539760,RG1894663,BRANDON,J,SHANNON,,PA,207Q00000X,Family Medicine,NY718194,NY,91176,1568 MEDICAL PLZ,SYNTH CITY 18,NY,5554242417,True,,,2.458180265166684,True,True
HCP000569,9575017667,36513858549,GA4634843,SHELBY,J,JACKSON,,PA,207RX0202X,Medical Oncology,NJ369924,NJ,91183,1569 MEDICAL PLZ,SYNTH CITY 19,NJ,5555235683,True,,,8.380902945442985,False,True
HCP000570,6623171348,65100677830,BP7507828,JAMES,C,IRWIN,,NP,207R00000X,Internal Medicine,MA180531,MA,91190,1570 MEDICAL PLZ,SYNTH CITY 20,MA,5556822748,True,,,12.836990096130815,False,True
HCP000571,1232540660,76244946509,MB0930602,JOHN,D,WARD,III,NP,207RR0500X,Rheumatology,PA375357,PA,91197,1571 MEDICAL PLZ,SYNTH CITY 21,PA,5553572715,True,,,2.2589693125058017,False,True
HCP000572,5608902784,12362501737,PR1984115,CHRISTOPHER,M,HARRIS,,MD,207RC0000X,Cardiovascular Disease,IL606863,IL,91204,1572 MEDICAL PLZ,SYNTH CITY 22,IL,5558745096,True,,,23.093757641149878,False,True
HCP000573,2498946724,44407979402,PA5031115,JOSEPH,K,PERKINS,,NP,208000000X,Pediatrics,OH452776,OH,91211,1573 MEDICAL PLZ,SYNTH CITY 23,OH,5557632510,True,,,69.15475730178997,False,True
HCP000574,5972914175,82315065597,BM8860480,SAMUEL,J,HUBBARD,,NP,207Q00000X,Family Medicine,MI409684,MI,91218,1574 MEDICAL PLZ,SYNTH CITY 24,MI,5559799687,True,,,35.96592894577977,False,True
HCP000575,6933021134,88958468101,PG2701497,LAUREN,A,GEORGE,,NP,207RX0202X,Medical Oncology,MN503074,MN,91225,1575 MEDICAL PLZ,SYNTH CITY 25,MN,5558971835,True,,,2.5468164778288327,False,True
HCP000576,3363501594,72840096190,FP0969882,ANNA,C,STRONG,,MD,207R00000X,Internal Medicine,CA697869,CA,91232,1576 MEDICAL PLZ,SYNTH CITY 26,CA,5551530716,True,,,5.460804206304361,False,True
HCP000577,2194553733,46606829019,PP6245050,PAUL,M,SAUNDERS,,MD,207RR0500X,Rheumatology,OR173849,OR,91239,1577 MEDICAL PLZ,SYNTH CITY 27,OR,5559610357,True,,,2.3260569431669627,False,True
HCP000578,9774064239,08906085077,RG9653267,DAVID,E,WHITE,JR,DO,207RC0000X,Cardiovascular Disease,WA818951,WA,91246,1578 MEDICAL PLZ,SYNTH CITY 28,WA,5557216952,True,,,5.473372029227524,True,True
HCP000579,1021558972,95253347190,BM1774497,DEBBIE,D,CROSS,,NP,208000000X,Pediatrics,AZ135871,AZ,91253,1579 MEDICAL PLZ,SYNTH CITY 29,AZ,5553266331,True,,,22.560380552860764,False,True
HCP000580,6881390051,76126422584,RM4747971,WESLEY,C,DAVILA,,PA,207Q00000X,Family Medicine,CO610550,CO,91260,1580 MEDICAL PLZ,SYNTH CITY 30,CO,5553204875,True,,,12.21510724646721,False,True
HCP000581,8236031695,50425465909,PM8020733,KATHERINE,M,WAGNER,,NP,207RX0202X,Medical Oncology,TX942748,TX,91267,1581 MEDICAL PLZ,SYNTH CITY 31,TX,5553988649,True,,,53.24671301703655,False,True
HCP000582,8128556106,17901817732,GG8592226,KATHERINE,E,GILBERT,,PA,207R00000X,Internal Medicine,FL989349,FL,90672,1582 MEDICAL PLZ,SYNTH CITY 46,CA,5559626123,True,,2024-03-17,12.744952930219055,False,True
HCP000583,0508445950,60578258541,AM9676352,VERONICA,R,MARTIN,,NP,207RR0500X,Rheumatology,GA988564,GA,91281,1583 MEDICAL PLZ,SYNTH CITY 33,GA,5553125786,True,,,28.972534627639405,False,True
HCP000584,2974350193,89818209260,BR5918890,ASHLEY,P,AGUILAR,,MD,207RC0000X,Cardiovascular Disease,NY157125,NY,91288,1584 MEDICAL PLZ,SYNTH CITY 34,NY,5558302596,True,,,4.63871929054701,False,True
HCP000585,6032271887,56334905350,RG9156706,MATTHEW,T,HARTMAN,,MD,208000000X,Pediatrics,NJ151583,NJ,91295,1585 MEDICAL PLZ,SYNTH CITY 35,NJ,5557896875,True,,,42.92528682765669,False,True
HCP000586,7721751569,53228373564,PR8907743,CHARLES,C,JOHNSON,,PA,207Q00000X,Family Medicine,MA168145,MA,91302,1586 MEDICAL PLZ,SYNTH CITY 36,MA,5556239260,True,,,66.35656875353195,False,True
HCP000587,5794121363,92836128555,BR3090820,ERIC,A,HOWELL,,NP,207RX0202X,Medical Oncology,PA237673,PA,91309,1587 MEDICAL PLZ,SYNTH CITY 37,PA,5553701599,True,,,5.247225605795682,False,True
HCP000588,2403887377,55995245630,PR0347733,JESSE,K,LEONARD,,DO,207R00000X,Internal Medicine,IL336293,IL,91316,1588 MEDICAL PLZ,SYNTH CITY 38,IL,5551542154,True,,,2.5676616029669503,False,True
HCP000589,7054937314,28677560671,GG3002226,LYNN,B,JOHNSON,,MD,207RR0500X,Rheumatology,OH689876,OH,91323,1589 MEDICAL PLZ,SYNTH CITY 39,OH,5559410931,True,,,6.875756365519007,False,True
HCP000590,8111308762,09721684044,FR3266653,LYNN,S,BENNETT,,MD,207RC0000X,Cardiovascular Disease,MI620416,MI,91330,1590 MEDICAL PLZ,SYNTH CITY 40,MI,5554655055,True,,,72.38805164748632,False,True
HCP000591,2207372014,49671465943,RF5010490,DANIELLE,K,DUARTE,III,MD,208000000X,Pediatrics,MN910610,MN,91337,1591 MEDICAL PLZ,SYNTH CITY 41,MN,5556267544,True,,,39.23938778317013,False,True
HCP000592,1231596614,70290433227,AA2830564,MARIA,A,WARD,,PA,207Q00000X,Family Medicine,CA920195,CA,91344,1592 MEDICAL PLZ,SYNTH CITY 42,CA,5559675400,True,,,11.793515440355382,False,True
HCP000593,3690781711,05383712937,RR0279971,ALEXIS,J,BARRON,,PA,207RX0202X,Medical Oncology,OR592311,OR,91351,1593 MEDICAL PLZ,SYNTH CITY 43,OR,5552654884,True,,,12.748268003175792,False,True
HCP000594,2123435234,83819264671,FG2382150,THERESA,R,SANCHEZ,,MD,207R00000X,Internal Medicine,WA208430,WA,91358,1594 MEDICAL PLZ,SYNTH CITY 44,WA,5556904377,True,,,10.607617221608951,False,True
HCP000595,8042653526,17526985910,FB9157105,THOMAS,T,HARRIS,III,PA,207RR0500X,Rheumatology,AZ642291,AZ,91365,1595 MEDICAL PLZ,SYNTH CITY 45,AZ,5557312593,True,,,48.55670017206508,False,True
HCP000596,2978474676,17770499248,RF8810017,MARTHA,M,SMITH,,MD,207RC0000X,Cardiovascular Disease,CO641879,CO,91372,1596 MEDICAL PLZ,SYNTH CITY 46,CO,5557705795,True,,,14.350692187644375,False,True
HCP000597,9658025595,48884128370,GR2020612,COREY,A,HAYES,,NP,208000000X,Pediatrics,TX937753,TX,91379,1597 MEDICAL PLZ,SYNTH CITY 47,TX,5559381535,True,,,7.12563819824237,False,True
HCP000598,7506256040,27407515269,FP0480904,KRISTEN,J,DANIEL,SR,NP,207Q00000X,Family Medicine,FL750139,FL,91386,1598 MEDICAL PLZ,SYNTH CITY 48,FL,5553843368,True,,,53.62799844736349,False,True
HCP000599,8163929846,44138907266,RM8864333,GREGORY,L,LEWIS,,DO,207RX0202X,Medical Oncology,GA343155,GA,91393,1599 MEDICAL PLZ,SYNTH CITY 49,GA,5554137720,True,,,34.13480186309728,False,True
HCP000600,9605239877,96509832994,BP6955163,TRAVIS,J,RAMIREZ,,DO,207R00000X,Internal Medicine,CA291329,CA,90000,1600 MEDICAL PLZ,SYNTH CITY 0,CA,5559645075,True,,,1.5482947071154984,False,True
HCP000601,9667466772,95565490812,MM9202532,JOEL,V,MELENDEZ,,NP,207RR0500X,Rheumatology,OR774690,OR,90007,1601 MEDICAL PLZ,SYNTH CITY 1,OR,5554682505,True,,,0.270813077751979,False,True
HCP000602,7204542295,21028469019,GM3862602,JERMAINE,B,MARSH,,NP,207RC0000X,Cardiovascular Disease,WA182136,WA,90014,1602 MEDICAL PLZ,SYNTH CITY 2,WA,5559158097,True,,,4.424706267065525,False,True
HCP000603,8631672655,33888434766,GM8648978,KATHLEEN,J,HUYNH,,MD,208000000X,Pediatrics,AZ429220,AZ,90021,1603 MEDICAL PLZ,SYNTH CITY 3,AZ,5557601436,True,,,7.800045768666414,False,True
HCP000604,6529117270,55078901836,FB6215117,SUSAN,A,BOOKER,,MD,207Q00000X,Family Medicine,CO244347,CO,90028,1604 MEDICAL PLZ,SYNTH CITY 4,CO,5554516633,True,,,4.0070745000078505,False,True
HCP000605,3844160788,60267068085,MA6437204,ERIC,M,NGUYEN,,PA,207RX0202X,Medical Oncology,TX705001,TX,90035,1605 MEDICAL PLZ,SYNTH CITY 5,TX,5559406580,True,,,10.26314125259582,False,True
HCP000606,4777505882,46240109840,FG1698880,VERONICA,D,SIMPSON,,MD,207R00000X,Internal Medicine,FL232660,FL,90042,1606 MEDICAL PLZ,SYNTH CITY 6,FL,5556086897,True,,,5.96497272818948,False,True
HCP000607,7557913804,01649562311,AR0550851,ALAN,J,SULLIVAN,,NP,207RR0500X,Rheumatology,GA471358,GA,90049,1607 MEDICAL PLZ,SYNTH CITY 7,GA,5554646406,True,,,15.234503851678337,False,True
HCP000608,0362326098,79021071386,MA9076488,JOSEPH,A,WANG,,MD,207RC0000X,Cardiovascular Disease,NY812488,NY,90056,1608 MEDICAL PLZ,SYNTH CITY 8,NY,5558386693,True,,,21.427312530905397,False,True
HCP000609,5492916619,39086729250,RM1614593,JACOB,B,HOLMES,,PA,208000000X,Pediatrics,NJ818376,NJ,90063,1609 MEDICAL PLZ,SYNTH CITY 9,NJ,5551531656,True,,,5.018323581767781,False,True
HCP000610,0281247854,02207352516,PF2721394,KATHRYN,J,CLINE,,DO,207Q00000X,Family Medicine,MA698090,MA,90070,1610 MEDICAL PLZ,SYNTH CITY 10,MA,5554949606,True,,,5.75016783569838,False,True
HCP000611,5928753487,76151934841,RM6044252,JESSICA,S,JOHNSON,,NP,207RX0202X,Medical Oncology,PA351519,PA,90077,1611 MEDICAL PLZ,SYNTH CITY 11,PA,5552867789,True,,,2.098506828534008,True,True
HCP000612,0857469031,87640789326,AA8945512,MORGAN,N,GILBERT,,DO,207R00000X,Internal Medicine,IL749084,IL,90084,1612 MEDICAL PLZ,SYNTH CITY 12,IL,5552750048,True,,,11.55494197172954,False,True
HCP000613,9852636841,82936710976,FA2563229,MIKE,R,HILL,,MD,207RR0500X,Rheumatology,OH512289,OH,90091,1613 MEDICAL PLZ,SYNTH CITY 13,OH,5555116538,True,,,2.3822364130175058,False,True
HCP000614,4413949114,94253107615,RP4065957,MARK,A,FRAZIER,,DO,207RC0000X,Cardiovascular Disease,MI462409,MI,90098,1614 MEDICAL PLZ,SYNTH CITY 14,MI,5553663370,True,,,1.4419247171395237,False,True
HCP000615,4124437433,92004605396,FM1431365,NANCY,J,REED,,NP,208000000X,Pediatrics,MN595281,MN,90105,1615 MEDICAL PLZ,SYNTH CITY 15,MN,5558864440,True,,,6.179484360960203,False,True
HCP000616,9828802253,10435228821,RM4624371,RONALD,J,LYONS,,MD,207Q00000X,Family Medicine,CA207972,CA,90112,1616 MEDICAL PLZ,SYNTH CITY 16,CA,5558390938,True,,,3.284083121891813,False,True
HCP000617,8518665293,90173558645,PF1491198,MICHELE,P,MELTON,,NP,207RX0202X,Medical Oncology,OR804256,OR,90357,1617 MEDICAL PLZ,SYNTH CITY 1,AZ,5557605552,True,,2024-02-03,1.5142912030343307,False,True
HCP000618,8646895069,84736681544,PA5382204,BRANDON,B,HINES,,MD,207R00000X,Internal Medicine,WA460510,WA,90126,1618 MEDICAL PLZ,SYNTH CITY 18,WA,5556446619,True,,,211.96458571296145,False,True
HCP000619,6810698509,44571004574,GR7631950,STEPHANIE,W,COOKE,,PA,207RR0500X,Rheumatology,AZ575636,AZ,90322,1619 MEDICAL PLZ,SYNTH CITY 46,MI,5558064721,True,,2024-02-03,37.7510564095454,False,True
HCP000620,4726712175,40872878100,GP9956201,SHANNON,N,OROZCO,,NP,207RC0000X,Cardiovascular Disease,CO794127,CO,90140,1620 MEDICAL PLZ,SYNTH CITY 20,CO,5552332746,True,,,10.918674075667521,False,True
HCP000621,9661160108,41545453953,AM3244857,JESSICA,A,LOWE,,MD,208000000X,Pediatrics,TX438668,TX,90147,1621 MEDICAL PLZ,SYNTH CITY 21,TX,5557438623,True,,,5.613099292517698,False,True
HCP000622,1127149999,17148494395,BM7801676,MARIA,M,SMITH,,NP,207Q00000X,Family Medicine,FL933365,FL,90154,1622 MEDICAL PLZ,SYNTH CITY 22,FL,5554309074,True,,,4.440201102451653,False,True
HCP000623,7090404857,05030209796,GB9942339,KIMBERLY,J,BARRON,,PA,207RX0202X,Medical Oncology,GA786264,GA,90161,1623 MEDICAL PLZ,SYNTH CITY 23,GA,5552738836,True,,,5.411435617070205,False,True
HCP000624,4094274311,63679521105,BB7381305,JAMES,M,WILLIAMS,,NP,207R00000X,Internal Medicine,NY892398,NY,90168,1624 MEDICAL PLZ,SYNTH CITY 24,NY,5555908928,True,,,4.867946715008869,False,True
HCP000625,9246902263,77461529334,RR4978935,MICHAEL,J,MASON,,DO,207RR0500X,Rheumatology,NJ145887,NJ,90175,1625 MEDICAL PLZ,SYNTH CITY 25,NJ,5552936465,True,,,2.0723637780500854,False,True
HCP000626,8488968362,38516945994,PM6733082,LISA,C,ROBERTS,,NP,207RC0000X,Cardiovascular Disease,MA876802,MA,90182,1626 MEDICAL PLZ,SYNTH CITY 26,MA,5558810853,True,,,30.723082621102357,False,True
HCP000627,0029120165,28335137697,FP8675924,DEBRA,L,BARNETT,,NP,208000000X,Pediatrics,PA206520,PA,91267,1627 MEDICAL PLZ,SYNTH CITY 31,TX,5553035334,True,,2024-02-17,47.55449328388125,False,True
HCP000628,7007085492,46852858419,MF8095501,JOHN,A,EWING,,MD,207Q00000X,Family Medicine,IL699236,IL,90196,1628 MEDICAL PLZ,SYNTH CITY 28,IL,5557717798,True,,,4.519105448573549,False,True
HCP000629,2994480350,38659079653,BG8414095,MARISA,J,MANN,,NP,207RX0202X,Medical Oncology,OH559862,OH,90203,1629 MEDICAL PLZ,SYNTH CITY 29,OH,5556327894,True,,,7.772487611741329,False,True
HCP000630,9605101200,58881790888,FB7672195,RICHARD,J,GONZALES,,DO,207R00000X,Internal Medicine,MI336743,MI,90210,1630 MEDICAL PLZ,SYNTH CITY 30,MI,5559062662,True,,,22.874956066272922,False,True
HCP000631,7034418443,82897876796,MA9712238,PAMELA,S,HARRIS,,PA,207RR0500X,Rheumatology,MN434041,MN,90217,1631 MEDICAL PLZ,SYNTH CITY 31,MN,5558972476,True,,,1.7027665661986617,False,True
HCP000632,7931451729,17040396513,FM2963154,JENNIFER,T,GARZA,,NP,207RC0000X,Cardiovascular Disease,CA850307,CA,90224,1632 MEDICAL PLZ,SYNTH CITY 32,CA,5555726590,True,,,5.323546944912246,False,True
HCP000633,7931220520,23977683050,BP5655322,JOHN,M,HAMILTON,,MD,208000000X,Pediatrics,OR583410,OR,90231,1633 MEDICAL PLZ,SYNTH CITY 33,OR,5555233722,True,,,8.086885519837779,True,True
HCP000634,5036961337,64434694193,AG7222898,KATRINA,C,DAVIS,,DO,207Q00000X,Family Medicine,WA880025,WA,90238,1634 MEDICAL PLZ,SYNTH CITY 34,WA,5559922536,True,,,18.178177537412296,False,True
HCP000635,6394730728,73477174967,FB7059974,TROY,R,TAYLOR,,PA,207RX0202X,Medical Oncology,AZ270976,AZ,90245,1635 MEDICAL PLZ,SYNTH CITY 35,AZ,5557621849,True,,,22.80428640721371,False,True
HCP000636,7913400074,40824939508,AM4153050,JAY,J,KELLER,,NP,207R00000X,Internal Medicine,CO955230,CO,90252,1636 MEDICAL PLZ,SYNTH CITY 36,CO,5559389544,True,,,26.733060759013988,False,True
HCP000637,0342141047,09148538391,MA9308994,ROBERT,D,RANDALL,JR,MD,207RR0500X,Rheumatology,TX242920,TX,90259,1637 MEDICAL PLZ,SYNTH CITY 37,TX,5556068447,True,,,30.753710257974028,False,True
HCP000638,7481826213,52968771580,GB7908390,KEVIN,D,GRAHAM,,PA,207RC0000X,Cardiovascular Disease,FL171505,FL,90266,1638 MEDICAL PLZ,SYNTH CITY 38,FL,5552440629,True,,,8.013523552371051,False,True
HCP000639,3465646669,80448024846,BR7071579,ERICA,T,HAWKINS,,NP,208000000X,Pediatrics,GA335828,GA,90273,1639 MEDICAL PLZ,SYNTH CITY 39,GA,5557413388,True,,,1.971480844919272,False,True
HCP000640,1880354257,27566776442,GM7737431,KIMBERLY,J,HENRY,,MD,207Q00000X,Family Medicine,NY169232,NY,90280,1640 MEDICAL PLZ,SYNTH CITY 40,NY,5553447640,True,,,27.821821705545982,False,True
HCP000641,9924223271,42814339538,PB4443890,CURTIS,J,SNYDER,,DO,207RX0202X,Medical Oncology,NJ536687,NJ,90287,1641 MEDICAL PLZ,SYNTH CITY 41,NJ,5551918630,True,,,24.113603743632687,False,True
HCP000642,3498932532,01976122653,PP7162294,JEFFERY,T,SIMON,,PA,207R00000X,Internal Medicine,MA349315,MA,90294,1642 MEDICAL PLZ,SYNTH CITY 42,MA,5552637720,True,,,15.79743649730354,False,True
HCP000643,3704640192,80086538643,FM6842552,JULIE,K,GREEN,,MD,207RR0500X,Rheumatology,PA173971,PA,90301,1643 MEDICAL PLZ,SYNTH CITY 43,PA,5559693333,True,,,2.0587273139337467,False,True
HCP000644,7426413168,34030791654,PM2763761,MACKENZIE,M,ROJAS,,MD,207RC0000X,Cardiovascular Disease,IL465675,IL,90308,1644 MEDICAL PLZ,SYNTH CITY 44,IL,5555153934,True,,,16.819302111793096,False,True
HCP000645,7934040925,21364680455,BB3693530,SAMANTHA,R,REYNOLDS,,MD,208000000X,Pediatrics,OH703807,OH,90315,1645 MEDICAL PLZ,SYNTH CITY 45,OH,5553326432,True,,,0.49614120056212696,False,True
HCP000646,2803546748,49611023064,MG2693358,TASHA,B,OLIVER,,MD,207Q00000X,Family Medicine,MI188591,MI,90322,1646 MEDICAL PLZ,SYNTH CITY 46,MI,5554656871,False,2024-03-11,,2.4585806668225607,False,True
HCP000647,2739824946,64873401908,BG7939481,JERRY,J,CORTEZ,,NP,207RX0202X,Medical Oncology,MN823102,MN,90329,1647 MEDICAL PLZ,SYNTH CITY 47,MN,5554221306,True,,,6.124799043486789,False,True
HCP000648,5015223634,71920363306,BA7969453,JENNIFER,S,DIXON,,NP,207R00000X,Internal Medicine,CA124044,CA,90336,1648 MEDICAL PLZ,SYNTH CITY 48,CA,5556220619,True,,,1.4146058126171979,False,True
HCP000649,8896218905,20902917558,AA1490441,ADAM,D,MALONE,,DO,207RR0500X,Rheumatology,OR569103,OR,90343,1649 MEDICAL PLZ,SYNTH CITY 49,OR,5559379188,True,,,9.632766580989006,False,True
HCP000650,8989974356,80253430447,AG8230584,ANTONIO,J,PARK,,DO,207RC0000X,Cardiovascular Disease,WA458796,WA,90350,1650 MEDICAL PLZ,SYNTH CITY 0,WA,5557873493,True,,,5.750920223953731,False,True
HCP000651,2642790572,75623544697,AF0862850,JENNIFER,L,TURNER,,MD,208000000X,Pediatrics,AZ572079,AZ,90357,1651 MEDICAL PLZ,SYNTH CITY 1,AZ,5559058702,True,,,0.23422139346793638,True,True
HCP000652,5306005658,93317771176,AM9723747,GREGORY,B,COWAN,,PA,207Q00000X,Family Medicine,CO540783,CO,90364,1652 MEDICAL PLZ,SYNTH CITY 2,CO,5555576544,True,,,3.9473565705934655,False,True
